archive_id,ad_creative_body,page_name,partisanship
2501429616843348,"We need as much help as we can get to win on Super Tuesday in less than 24 hours. We are being outspent, especially by Mr. Bloomberg who is trying to buy this election. But we need to do our very best to keep up so that we can be competitive in every last one of the sixteen states and territories that vote tomorrow. Can we count on you to make a donation right now?",Bernie Sanders,liberal
479848229358497,"Trump’s erratic response to the coronavirus is sending the markets into a freefall. Mike is a proven, steady leader who will keep us safe.",Mike Bloomberg,liberal
531045524192478,We cannot afford four more years of broken promises.,Mike Bloomberg,liberal
3213352445361492,"This is the Trump White House --

✔️Government shutdown
✔️Administration turnover
✔️ Record deficit

It's time to vote him out.",Mike Bloomberg,liberal
823371991605293,"🚨🚨🚨 𝗕𝗢𝗠𝗕𝗦𝗛𝗘𝗟𝗟 𝗡𝗘𝗪𝗦: Trump SLAMMED with major lawsuit accusing him of inciting the Capitol attack! We need to hear from 439 more Democrats by 11:59 p.m. tonight: DO YOU APPROVE OF DONALD TRUMP?
 
>> 𝗧𝗥𝗨𝗠𝗣’𝗦 𝗡𝗜𝗚𝗛𝗧𝗠𝗔𝗥𝗘 𝗜𝗦 𝗖𝗢𝗠𝗜𝗡𝗚 𝗧𝗥𝗨𝗘. This new lawsuit might actually do the one thing Trump is most afraid of: hold him accountable for his actions. As one of the top Democrats in your area, you’ve been specifically chosen to take part in our urgent poll -- but this poll closes at 11:59 P.M. TONIGHT, and we’re still missing your response. Tell us before it’s too late: DO YOU APPROVE OF TRUMP?",Senate Democrats,liberal
277927436558065,"𝐒𝐓𝐎𝐏 𝐒𝐂𝐑𝐎𝐋𝐋𝐈𝐍𝐆! 𝐖𝐞 𝐮𝐫𝐠𝐞𝐧𝐭𝐥𝐲 𝐧𝐞𝐞𝐝 𝐭𝐨 𝐤𝐧𝐨𝐰: 𝐖𝐡𝐨’𝐬 𝐲𝐨𝐮𝐫 𝐩𝐢𝐜𝐤 𝐟𝐨𝐫 𝐯𝐢𝐜𝐞 𝐩𝐫𝐞𝐬𝐢𝐝𝐞𝐧𝐭?
 
Amy Klobuchar, Elizabeth Warren, Kamala Harris and Stacey Abrams are all potential picks, but we need 252 more votes to reach statistical significance, and your response is MISSING. 𝐓𝐞𝐥𝐥 𝐮𝐬 𝐧𝐨𝐰: Who’s your pick for vice president?",Democratic Governors Association (DGA),liberal
523805624906049,You can end the chaos.,Mike Bloomberg,liberal
1019592425227321,"Join nearly 1 million Americans and confirm you are registered to vote this year! It takes just a minute, so click below for a quick and easy way to make sure you can vote in 2020.",Democratic Party,liberal
716781795591132,,Joe Biden,liberal
554266321827031,Maternal mortality is on the rise—and the rate is 4x more for Black women. That’s wrong. Mike Bloomberg has a plan to fix it.,Mike Bloomberg,liberal
786287825514067,"Defeating Trump and Republicans this November is going to take all of us working together in this fight. If you’re with us, sign up today to join our team:",Joe Biden,liberal
516471559246527,"Mike Bloomberg will expand access to health care, lower costs, and protect Americans with pre-existing conditions.",Mike Bloomberg,liberal
783759302103955,"In 2016, President Trump promised he would slash the national debt while in office. Under his leadership it's reached a record high.

We can't continue down this path. It's time to vote him out.",Mike Bloomberg,liberal
2699963210103411,"The Trump administration is failing to provide a clear, science-based plan for safely reopening our schools. As president, Joe Biden will ensure our students and educators have all the tools and resources they need — not only to manage COVID-19 safely — but to build our schools back even stronger and more resilient than they were before this pandemic. 

Will you add your name to support Joe Biden’s plan to keep our students and teachers safe and give them the tools they need to succeed?",Joe Biden,liberal
2479634905685796,The only constant in Trump's White House is chaos.,Mike Bloomberg,liberal
2616768981937909,"Another day, another White House drama.
It's time to vote him out.",Mike Bloomberg,liberal
490556021833752,He helped lower uninsured rates by nearly 40% in New York City. Check out Mike’s affordable healthcare plan for everyone.,Mike Bloomberg,liberal
377396100064663,You can early vote TODAY! Don’t wait another day to cast your ballot for Joe Biden – find out where to vote now.,Joe Biden,liberal
576230546297709,"Under President Trump, the national debt ballooned, and our health care coverage has been at risk.

Donald Trump has made plenty of broken promises. Now it's time for a change. Learn more:",Mike Bloomberg,liberal
2710967219162678,"As a father to a service member who deployed to Iraq, I understand the sacrifice our nation’s troops and their families make. We should be honoring these folks, not putting them down like this president has done. Right now, with all that is going on, it’s important for all of us to ensure that our service members, veterans, their families, caregivers, and survivors know we have their backs and honor their sacrifices 100%. Will you sign your name to say you support them?",Joe Biden,liberal
742868439886456,"Donald Trump may send tweets that say “SAVE THE POST OFFICE!” — but it’s hard to take him seriously when his hand-picked postmaster general, Louis DeJoy, is pushing “reforms” that have hurt the United States Postal Service.

The changes DeJoy has pushed have already slowed down mail delivery, forcing folks to wait extra days or weeks to receive their paychecks or prescription medications and countless small businesses who rely on postal service now more than ever during a pandemic. This is unacceptable. We need to ensure that the USPS has the funding to continue to provide overtime pay to workers, make sure mail gets delivered on time, and process mail-in ballots in a timely way this November. Sign on if you agree.",Joe Biden,liberal
312709093475886,"Now that Kamala has joined the ticket, we need to know how you plan to vote. We’re surveying millions of Americans, but we haven’t heard from you yet. 

Register your choice: Are you going to vote for Joe and Kamala in November?",Joe Biden,liberal
1503615513158862,,Joe Biden,liberal
852317515506836,"Early voting is opening soon in Florida, so don’t wait – take just a minute to confirm your early voting location now!",Democratic Party,liberal
1166711423700783,"North Carolina is a must-win battleground state, but a recent poll shows us up only 1 point over Donald Trump. That’s way too close to call in a state that is vital to getting us an electoral college victory. We need to double down on our advertising and outreach, but we can’t do that without more grassroots donors stepping up. Can you chip in just $10 right now so we can defeat Trump and the GOP up and down the ballot? We don’t have much time left, so right now is the best time to donate.",Joe Biden,liberal
1436475263358224,{{product.brand}},Senate Democrats,liberal
1050183235446139,"Here’s the truth: as president, Joe Biden will unite the country. He won’t be just a president for red America or blue America. He’ll be a president for all of America.",Joe Biden,liberal
3053443578009716,Trump is rattled by Mike. Watch this and find out why.,Mike Bloomberg,liberal
1024075061403545,I’m going to get it done. But I need your vote — and your voice. Let’s do this together.,Joe Biden,liberal
536630336970103,"Mike Bloomberg led New York to solve big problems by working with everyone, together.",Mike Bloomberg,liberal
1445522195609917,Mike Bloomberg has a record of fighting for a woman's right to choose.,Mike Bloomberg,liberal
548347986033444,"Do you want a FREE trip to the 2020 DNC for you and a friend? 

Then we have some exciting news for you! We’re flying one lucky winner and a guest to the 2020 Democratic National Convention in Milwaukee! 

ENTER TO WIN>>",Democratic Party,liberal
567255823981807,"5 years ago, the Supreme Court decided that #LoveWins and guaranteed same-sex couples the right to marry. 

Join Us In Celebrating Marriage Equality>>",Democratic Party,liberal
354276832340420,"🚨 THIS IS HUGE!! Mitch McConnell is PLUMMETING in the polls. If we defeat him, we’ll have a Democratic Senate -- GUARANTEED!!

But NO ONE is donating to boost Democratic Votes in Kentucky! So generous donors are 500%-Matching ALL donations to get us across the finish line -- but only until midnight. Do NOT wait. Rush $10 (500%-Matched) Now to END Mitch McConnell’s career! DONATE NOW:",Progressive Takeover,liberal
177984233563150,"Vaping is an epidemic. Donald Trump sides with Big Tobacco, but Mike Bloomberg is taking them on to protect our kids.",Mike Bloomberg,liberal
676965806358937,"Hey North Carolina – in person early voting is now OPEN!

We’re counting on you to get out and vote early this year. Please, visit makeaplan.com and make your plan to vote now!",Democratic Party,liberal
268198497759629,"Since we called on 1 million Americans to take a stand and condemn Donald Trump, we've received an unprecedented level of response. Now we're looking for 83 more Americans to let us know before 11:59 p.m. what they’re planning to do about it come November: Are you voting for Joe Biden?",Joe Biden,liberal
318682086097473,"Florida - in order to defeat Donald Trump YOU have to vote.

We need to register another 5,000 people in Florida before the deadline. Register to vote today!",Joe Biden,liberal
721260605307801,"The linchpin of our democracy is the right to vote—that’s why Democrats are fighting to ensure that during this crisis, every voter can safely access the ballot box.

We’re working to expand both vote-by-mail and safe in-person voting opportunities, but we need your support. 

Join The Fight: Add Your Name>>",Democratic Party,liberal
855901425151792,"URGENT: You can cast your ballot for Joe and Kamala today!

You can vote early in Michigan now, so don’t wait any longer – click below to find out where you can vote.",Joe Biden,liberal
653722815523491,{{product.brand}},Progressive Turnout Project,liberal
233534365138141,"🔴  BREAKING ON CNN: House passes sweeping election bill (H.R. 1) that would counter GOP efforts to restrict voter access.

The For The People Act (H.R. 1) will expand voting rights and END Republican gerrymandering. But now Republicans are DESPERATE to stop it! We need 50,000 donations by the end of the week to pressure the Senate into passing this bill.

If we miss this deadline, Republicans will NEVER let this bill make it to President Biden’s desk. They’ll be able to keep cheating their way to victory! This is critical...so Top Democrats are 250%-MATCHING all gifts! Chip in ANY AMOUNT to pressure Congress into PASSING this bill >>",Progressive Turnout Project,liberal
606570143512967,"Trump broke his promise to protect our health care by:

1️⃣ Raising premiums
2️⃣ Raising drug prices
3️⃣ Putting pre-existing conditions at risk",Mike Bloomberg,liberal
1308378279360156,You can end the chaos.,Mike Bloomberg,liberal
757453348434985,{{product.brand}},Democratic Party,liberal
1474020636115124,"Have you seen who is speaking at the Republican National Convention? 

Remember the couple in St. Louis that brandished their guns on Black Lives Matter protestors? They’re slated to speak. This is who the RNC thinks represents America. This is what they think ‘makes America great’ — giving people who wield guns at peaceful protestors a national platform.

It’s not just embarrassing, it’s disgraceful. If you agree, sign on today to condemn Donald Trump and the GOP:",Joe Biden,liberal
348601603079483,Joe Biden is the leader we need to build back better and bring America together again.,Joe Biden,liberal
609217356306816,"While Donald Trump does the bidding of coal and gas corporations, Mike has not accepted a penny from the special interests. Mike has worked to help close more than 300 coal-fired power plants and, as president, he will work to close the rest.",Mike Bloomberg,liberal
176592846956989,Those who own guns should be qualified to handle them. Learn more about Mike’s plan to stop irresponsible sales of illegal firearms.,Mike Bloomberg,liberal
561540804441624,"As our campaigns surges, the DNC has just decided to drop its grassroots donor threshold for the next Democratic debate. That is the definition of a rigged system. 

Add your name to send a powerful message to the DNC: they cannot bend the rules for self-funded billionaires, and when we are in the White House, we will make sure the Democratic Party is a grassroots party.",Bernie Sanders,liberal
797999354296376,,Joe Biden,liberal
572980699964530,Trump is rattled by Mike. Watch this and find out why.,Mike Bloomberg,liberal
256584855494870,"𝐒𝐨𝐫𝐫𝐲 𝐭𝐨 𝐢𝐧𝐭𝐞𝐫𝐫𝐮𝐩𝐭 𝐲𝐨𝐮𝐫 𝐬𝐜𝐫𝐨𝐥𝐥𝐢𝐧𝐠, 𝐛𝐮𝐭 𝐭𝐡𝐢𝐬 𝐢𝐬 𝐢𝐦𝐩𝐨𝐫𝐭𝐚𝐧𝐭: New polls show Joe Biden and Donald Trump in a statistical TIE in must-win swing states. We urgently need to hear from Democrats in your area but haven’t heard from you. Tell us before midnight: Will you vote for Joe Biden?",Democratic Governors Association (DGA),liberal
178833329990016,Nobody should have to choose between their money and their life. Mike Bloomberg will lower costs and expand access to care.,Mike Bloomberg,liberal
194655621942350,Trump killed environmental protections — undermining protections to stop animals from going extinct. Stand up to defend our planet and Mike fight the war on science.,Mike Bloomberg,liberal
195709598233719,Nobody should have to choose between their money and their life. Mike Bloomberg will lower costs and expand access to care.,Mike Bloomberg,liberal
261198108275705,"5 years ago, the Supreme Court decided that #LoveWins and guaranteed same-sex couples the right to marry. 

Join Us In Celebrating Marriage Equality>>",Democratic Party,liberal
196243621731014,See why America needs Mike’s leadership now more than ever.,Mike Bloomberg,liberal
141700283672308,You can end the chaos.,Mike Bloomberg,liberal
346261480023366,"You’ve been selected: We need committed Democrats to vote from home and help us defeat Donald Trump!

Every single vote against Trump  is crucial this year, so please take just a few minutes to sign up and request your ballot now!",Joe Biden,liberal
3193654314192273,We cannot afford four more years of broken promises.,Mike Bloomberg,liberal
708988043307854,"Sorry to interrupt your scrolling, but Mitch McConnell is trying to steal ANOTHER Supreme Court seat at this very moment...
 
🔴 𝐇𝐀𝐏𝐏𝐄𝐍𝐈𝐍𝐆 𝐍𝐎𝐖: 𝐇𝐘𝐏𝐎𝐂𝐑𝐈𝐓𝐈𝐂𝐀𝐋 𝐑𝐄𝐏𝐔𝐁𝐋𝐈𝐂𝐀𝐍𝐒 𝐇𝐎𝐋𝐃𝐈𝐍𝐆 𝐒𝐂𝐎𝐓𝐔𝐒 𝐇𝐄𝐀𝐑𝐈𝐍𝐆𝐒 | 𝐃𝐎𝐍𝐀𝐓𝐄 𝐓𝐎 𝐅𝐋𝐈𝐏 𝐓𝐇𝐄 𝐒𝐄𝐍𝐀𝐓𝐄 𝐀𝐍𝐃 𝐊𝐈𝐂𝐊 𝐓𝐇𝐄𝐌 𝐎𝐔𝐓 𝐎𝐅 𝐏𝐎𝐖𝐄𝐑
Donald Trump and Mitch McConnell are trying to replace Justice Ruth Bader Ginsburg with an ultra-conservative nominee who threatens to end the Affordable Care Act and Roe v. Wade. The ONLY way to stop their attacks on our democracy is to FLIP THE SENATE -- and we’re the only committee solely dedicated to doing just that.
 
𝐖𝐄 𝐂𝐀𝐍 𝐖𝐈𝐍. 𝐖𝐄 𝐌𝐔𝐒𝐓 𝐖𝐈𝐍. 𝐁𝐔𝐓 𝐘𝐎𝐔 𝐍𝐄𝐄𝐃 𝐓𝐎 𝐀𝐂𝐓 𝐓𝐎𝐃𝐀𝐘. Polls show our Democratic challengers surging ahead in SIX states, and we need only four to flip the Senate. But with a McConnell-aligned super PAC dropping MILLIONS to attack us in battleground states, the race for Senate control is tighter than ever. That’s why we launched our EMERGENCY TRIPLE-MATCH, but we need YOU to take advantage of it now, OR ELSE WE COULD LOSE.
 
⚠️ 𝐘𝐎𝐔𝐑 𝐓𝐑𝐈𝐏𝐋𝐄-𝐌𝐀𝐓𝐂𝐇 𝐄𝐗𝐏𝐈𝐑𝐄𝐒 𝐀𝐓 𝟏𝟏:𝟓𝟗 𝐏.𝐌. 𝐓𝐎𝐍𝐈𝐆𝐇𝐓. 𝐃𝐎 𝐍𝐎𝐓 𝐌𝐈𝐒𝐒 𝐓𝐇𝐈𝐒 𝐎𝐏𝐏𝐎𝐑𝐓𝐔𝐍𝐈𝐓𝐘 𝐓𝐎 𝐒𝐀𝐕𝐄 𝐃𝐄𝐌𝐎𝐂𝐑𝐀𝐂𝐘⚠️ Please, donate as much as you can right now and every dollar will be tripled to flip the Senate, defeat Mitch McConnell, and protect the future of the Supreme Court!",Senate Democrats,liberal
